Date,Row,Column,Temp,Pop,Pool,Sibship,Treatment,Sex,Survival
3/1/22,1,9,36.5,BMR,BMR2,BMR2-A2B,21.55,F,1
3/1/22,2,9,36.5,BMR,BMR5,BMR5-C3,21.55,M,1
3/1/22,2,9,36.5,BMR,BMR5,BMR5-C3,21.55,U,1
3/1/22,3,9,36.5,BMR,BMR3,BMR3-C2,21.55,F,1
3/1/22,3,9,36.5,BMR,BMR3,BMR3-C2,21.55,M,1
3/1/22,5,9,36.5,BMR,BMR1,BMR1-C2,16.42,F,1
3/1/22,5,9,36.5,BMR,BMR1,BMR1-C2,16.42,M,1
3/1/22,5,9,36.5,BMR,BMR1,BMR1-C2,16.42,U,1
3/1/22,6,9,36.5,BMR,BMR5,BMR5-C4,21.55,F,1
3/1/22,6,9,36.5,BMR,BMR5,BMR5-C4,21.55,U,1
3/1/22,6,9,36.5,BMR,BMR5,BMR5-C4,21.55,U,1
3/1/22,7,9,36.5,BMR,BMR5,BMR5-B4B,21.55,M,1
3/1/22,7,9,36.5,BMR,BMR5,BMR5-B4B,21.55,M,1
3/1/22,8,9,36.5,BMR,BMR3,BMR3-A1,21.55,F,1
3/1/22,1,12,37,BMR,BMR2,BMR2-A2B,21.55,M,1
3/1/22,1,12,37,BMR,BMR2,BMR2-A2B,21.55,U,1
3/1/22,4,12,37,BMR,BMR2,BMR2-A4,21.55,U,1
3/1/22,5,12,37,BMR,BMR1,BMR1-C2,16.42,U,1
3/1/22,6,12,37,BMR,BMR5,BMR5-C4,21.55,F,1
3/1/22,6,12,37,BMR,BMR5,BMR5-C4,21.55,F,1
3/1/22,7,12,37,BMR,BMR5,BMR5-B4B,21.55,M,1
3/1/22,7,12,37,BMR,BMR5,BMR5-B4B,21.55,U,1
2/14/22,8,1,36,PTD,PTD2,PTD2-B4,16.42,F,1
2/14/22,8,1,36,PTD,PTD2,PTD2-B4,16.42,F,1
2/14/22,7,1,36,PTD,PTD2,PTD2-A2,16.42,F,1
2/14/22,7,1,36,PTD,PTD2,PTD2-A2,16.42,M,1
2/14/22,7,1,36,PTD,PTD2,PTD2-A2,16.42,M,1
2/14/22,6,1,36,PTD,PTD3,PTD3-B1,16.42,F,1
2/14/22,6,1,36,PTD,PTD3,PTD3-B1,16.42,M,1
2/14/22,6,1,36,PTD,PTD3,PTD3-B1,16.42,U,1
2/14/22,5,1,36,PTD,PTD2,PTD2-C4,16.42,F,1
2/14/22,5,1,36,PTD,PTD2,PTD2-C4,16.42,F,1
2/14/22,5,1,36,PTD,PTD2,PTD2-C4,16.42,M,1
2/14/22,3,1,36,PTD,PTD2,PTD2-B3,16.42,F,1
2/14/22,3,1,36,PTD,PTD2,PTD2-B3,16.42,M,1
2/14/22,3,1,36,PTD,PTD2,PTD2-B3,16.42,M,1
2/14/22,8,4,36.5,PTD,PTD2,PTD2-B4,16.42,F,1
2/14/22,8,4,36.5,PTD,PTD2,PTD2-B4,16.42,F,1
2/14/22,8,4,36.5,PTD,PTD2,PTD2-B4,16.42,U,1
2/14/22,7,4,36.5,PTD,PTD2,PTD2-A2,16.42,F,1
2/14/22,7,4,36.5,PTD,PTD2,PTD2-A2,16.42,M,1
2/14/22,6,4,36.5,PTD,PTD3,PTD3-B1,16.42,F,1
2/14/22,6,4,36.5,PTD,PTD3,PTD3-B1,16.42,M,1
2/14/22,5,4,36.5,PTD,PTD2,PTD2-C4,16.42,F,1
2/14/22,5,4,36.5,PTD,PTD2,PTD2-C4,16.42,M,1
2/14/22,5,4,36.5,PTD,PTD2,PTD2-C4,16.42,M,1
2/14/22,1,5,36.8,PTD,PTD2,PTD2-B4,16.42,F,1
2/14/22,1,5,36.8,PTD,PTD2,PTD2-B4,16.42,F,1
2/14/22,2,5,36.8,PTD,PTD2,PTD2-A2,16.42,F,1
2/14/22,2,5,36.8,PTD,PTD2,PTD2-A2,16.42,F,1
2/14/22,2,5,36.8,PTD,PTD2,PTD2-A2,16.42,M,1
2/14/22,3,5,36.8,PTD,PTD3,PTD3-B1,16.42,F,1
2/14/22,3,5,36.8,PTD,PTD3,PTD3-B1,16.42,U,1
2/14/22,4,5,36.8,PTD,PTD2,PTD2-C4,16.42,M,1
2/14/22,6,5,36.8,PTD,PTD2,PTD2-B3,16.42,F,1
2/14/22,6,5,36.8,PTD,PTD2,PTD2-B3,16.42,F,1
2/14/22,6,5,36.8,PTD,PTD2,PTD2-B3,16.42,M,1
2/14/22,8,6,37.3,PTD,PTD2,PTD2-B4,16.42,F,1
2/14/22,8,6,37.3,PTD,PTD2,PTD2-B4,16.42,F,1
2/14/22,7,6,37.3,PTD,PTD2,PTD2-B4,16.42,M,1
2/14/22,7,6,37.3,PTD,PTD2,PTD2-A2,16.42,F,1
2/14/22,6,6,37.3,PTD,PTD2,PTD2-A2,16.42,F,1
2/14/22,6,6,37.3,PTD,PTD3,PTD3-B1,16.42,F,1
2/14/22,6,6,37.3,PTD,PTD3,PTD3-B1,16.42,M,1
2/14/22,5,6,37.3,PTD,PTD3,PTD3-B1,16.42,U,1
2/14/22,5,6,37.3,PTD,PTD2,PTD2-C4,16.42,F,1
2/14/22,5,6,37.3,PTD,PTD2,PTD2-C4,16.42,M,1
2/14/22,3,6,37.3,PTD,PTD2,PTD2-B3,16.42,M,1
2/14/22,3,6,37.3,PTD,PTD2,PTD2-B3,16.42,M,1
2/14/22,3,6,37.3,PTD,PTD2,PTD2-B3,16.42,M,1
2/14/22,8,7,37.8,PTD,PTD2,PTD2-B4,16.42,F,1
2/14/22,8,7,37.8,PTD,PTD2,PTD2-B4,16.42,U,1
2/14/22,7,7,37.8,PTD,PTD2,PTD2-A2,16.42,M,1
2/14/22,6,7,37.8,PTD,PTD3,PTD3-B1,16.42,M,1
2/14/22,5,7,37.8,PTD,PTD2,PTD2-C4,16.42,F,1
2/14/22,5,7,37.8,PTD,PTD2,PTD2-C4,16.42,F,1
2/14/22,3,7,37.8,PTD,PTD3,PTD3-B3,16.42,F,1
2/14/22,3,7,37.8,PTD,PTD3,PTD3-B3,16.42,F,1
2/14/22,3,7,37.8,PTD,PTD3,PTD3-B3,16.42,M,1
2/14/22,2,8,38.2,PTD,PTD2,PTD2-A2,16.42,F,1
2/14/22,3,8,38.2,PTD,PTD3,PTD3-B1,16.42,M,1
2/14/22,3,8,38.2,PTD,PTD3,PTD3-B1,16.42,U,1
2/14/22,6,8,38.2,PTD,PTD2,PTD2-B3,16.42,M,1
2/24/22,1,1,36,PTD,PTD5,PTD5-C4,21.55,F,1
2/24/22,1,1,36,PTD,PTD5,PTD5-C4,21.55,M,1
2/24/22,3,1,36,PTD,PTD5,PTD5-B4,21.55,F,1
2/24/22,3,1,36,PTD,PTD5,PTD5-B4,21.55,M,1
2/24/22,4,1,36,PTD,PTD5,PTD5-A3,21.55,F,1
2/24/22,4,1,36,PTD,PTD5,PTD5-A3,21.55,F,1
2/24/22,4,1,36,PTD,PTD5,PTD5-A3,21.55,F,1
2/24/22,4,1,36,PTD,PTD5,PTD5-A3,21.55,M,1
2/24/22,5,1,36,PTD,PTD4,PTD4-C4,21.55,F,1
2/24/22,5,1,36,PTD,PTD4,PTD4-C4,21.55,F,1
2/24/22,5,1,36,PTD,PTD4,PTD4-C4,21.55,M,1
2/24/22,6,1,36,PTD,PTD4,PTD4-C1,21.55,F,1
2/24/22,6,1,36,PTD,PTD4,PTD4-C1,21.55,F,1
2/24/22,6,1,36,PTD,PTD4,PTD4-C1,21.55,M,1
2/24/22,6,1,36,PTD,PTD4,PTD4-C1,21.55,M,1
2/24/22,7,1,36,PTD,PTD5,PTD5-A2,21.55,F,1
2/24/22,7,1,36,PTD,PTD5,PTD5-A2,21.55,F,1
2/24/22,8,1,36,PTD,PTD4,PTD4-C3,21.55,F,1
2/24/22,8,1,36,PTD,PTD4,PTD4-C3,21.55,F,1
2/24/22,8,1,36,PTD,PTD4,PTD4-C3,21.55,F,1
2/24/22,8,1,36,PTD,PTD4,PTD4-C3,21.55,M,1
2/24/22,1,4,36.5,PTD,PTD5,PTD5-C4,21.55,F,1
2/24/22,1,4,36.5,PTD,PTD5,PTD5-C4,21.55,F,1
2/24/22,1,4,36.5,PTD,PTD5,PTD5-C4,21.55,F,1
2/24/22,1,4,36.5,PTD,PTD5,PTD5-C4,21.55,M,1
2/24/22,2,4,36.5,PTD,PTD5,PTD5-B3,21.55,F,1
2/24/22,2,4,36.5,PTD,PTD5,PTD5-B3,21.55,M,1
2/24/22,3,4,36.5,PTD,PTD5,PTD5-B4,21.55,F,1
2/24/22,3,4,36.5,PTD,PTD5,PTD5-B4,21.55,M,1
2/24/22,3,4,36.5,PTD,PTD5,PTD5-B4,21.55,M,1
2/24/22,4,4,36.5,PTD,PTD5,PTD5-A3,21.55,F,1
2/24/22,4,4,36.5,PTD,PTD5,PTD5-A3,21.55,M,1
2/24/22,4,4,36.5,PTD,PTD5,PTD5-A3,21.55,M,1
2/24/22,5,4,36.5,PTD,PTD4,PTD4-C4,21.55,F,1
2/24/22,5,4,36.5,PTD,PTD4,PTD4-C4,21.55,M,1
2/24/22,5,4,36.5,PTD,PTD4,PTD4-C4,21.55,M,1
2/24/22,5,4,36.5,PTD,PTD4,PTD4-C4,21.55,U,1
2/24/22,6,4,36.5,PTD,PTD4,PTD4-C1,21.55,F,1
2/24/22,6,4,36.5,PTD,PTD4,PTD4-C1,21.55,F,1
2/24/22,6,4,36.5,PTD,PTD4,PTD4-C1,21.55,F,1
2/24/22,6,4,36.5,PTD,PTD4,PTD4-C1,21.55,M,1
2/24/22,7,4,36.5,PTD,PTD5,PTD5-A2,21.55,F,1
2/24/22,7,4,36.5,PTD,PTD5,PTD5-A2,21.55,F,1
2/24/22,7,4,36.5,PTD,PTD5,PTD5-A2,21.55,M,1
2/24/22,8,4,36.5,PTD,PTD4,PTD4-C3,21.55,F,1
2/24/22,8,4,36.5,PTD,PTD4,PTD4-C3,21.55,F,1
2/24/22,1,5,36.8,PTD,PTD5,PTD5-C4,21.55,F,1
2/24/22,2,5,36.8,PTD,PTD5,PTD5-B3,21.55,F,1
2/24/22,3,5,36.8,PTD,PTD5,PTD5-B4,21.55,M,1
2/24/22,4,5,36.8,PTD,PTD5,PTD5-A3,21.55,F,1
2/24/22,4,5,36.8,PTD,PTD5,PTD5-A3,21.55,M,1
2/24/22,4,5,36.8,PTD,PTD5,PTD5-A3,21.55,M,1
2/24/22,5,5,36.8,PTD,PTD4,PTD4-C4,21.55,F,1
2/24/22,5,5,36.8,PTD,PTD4,PTD4-C4,21.55,F,1
2/24/22,5,5,36.8,PTD,PTD4,PTD4-C4,21.55,F,1
2/24/22,5,5,36.8,PTD,PTD4,PTD4-C4,21.55,M,1
2/24/22,6,5,36.8,PTD,PTD4,PTD4-C1,21.55,F,1
2/24/22,6,5,36.8,PTD,PTD4,PTD4-C1,21.55,M,1
2/24/22,6,5,36.8,PTD,PTD4,PTD4-C1,21.55,M,1
2/24/22,7,5,36.8,PTD,PTD5,PTD5-A2,21.55,F,1
2/24/22,7,5,36.8,PTD,PTD5,PTD5-A2,21.55,F,1
2/24/22,7,5,36.8,PTD,PTD5,PTD5-A2,21.55,F,1
2/24/22,8,5,36.8,PTD,PTD4,PTD4-C3,21.55,F,1
2/24/22,8,5,36.8,PTD,PTD4,PTD4-C3,21.55,F,1
2/24/22,8,5,36.8,PTD,PTD4,PTD4-C3,21.55,F,1
2/24/22,1,6,37.3,PTD,PTD5,PTD5-C4,21.55,F,1
2/24/22,1,6,37.3,PTD,PTD5,PTD5-C4,21.55,M,1
2/24/22,2,6,37.3,PTD,PTD5,PTD5-B3,21.55,F,1
2/24/22,2,6,37.3,PTD,PTD5,PTD5-B3,21.55,M,1
2/24/22,2,6,37.3,PTD,PTD5,PTD5-B3,21.55,M,1
2/24/22,3,6,37.3,PTD,PTD5,PTD5-B4,21.55,F,1
2/24/22,4,6,37.3,PTD,PTD5,PTD5-A3,21.55,F,1
2/24/22,4,6,37.3,PTD,PTD5,PTD5-A3,21.55,F,1
2/24/22,4,6,37.3,PTD,PTD5,PTD5-A3,21.55,F,1
2/24/22,4,6,37.3,PTD,PTD5,PTD5-A3,21.55,M,1
2/24/22,5,6,37.3,PTD,PTD4,PTD4-C4,21.55,F,1
2/24/22,5,6,37.3,PTD,PTD4,PTD4-C4,21.55,M,1
2/24/22,5,6,37.3,PTD,PTD4,PTD4-C4,21.55,M,1
2/24/22,6,6,37.3,PTD,PTD4,PTD4-C1,21.55,M,1
2/24/22,6,6,37.3,PTD,PTD4,PTD4-C1,21.55,M,1
2/24/22,6,6,37.3,PTD,PTD4,PTD4-C1,21.55,U,1
2/24/22,7,6,37.3,PTD,PTD5,PTD5-A2,21.55,F,1
2/24/22,7,6,37.3,PTD,PTD5,PTD5-A2,21.55,F,1
2/24/22,7,6,37.3,PTD,PTD5,PTD5-A2,21.55,M,1
2/24/22,8,7,37.8,PTD,PTD5,PTD5-C4,21.55,F,1
2/24/22,8,7,37.8,PTD,PTD5,PTD5-C4,21.55,M,1
2/24/22,8,7,37.8,PTD,PTD5,PTD5-C4,21.55,U,1
2/24/22,6,7,37.8,PTD,PTD5,PTD5-B4,21.55,F,1
2/24/22,5,7,37.8,PTD,PTD5,PTD5-A3,21.55,F,1
2/24/22,5,7,37.8,PTD,PTD5,PTD5-A3,21.55,F,1
2/24/22,5,7,37.8,PTD,PTD5,PTD5-A3,21.55,M,1
2/24/22,5,7,37.8,PTD,PTD5,PTD5-A3,21.55,M,1
2/24/22,4,7,37.8,PTD,PTD4,PTD4-C4,21.55,F,1
2/24/22,4,7,37.8,PTD,PTD4,PTD4-C4,21.55,F,1
2/24/22,4,7,37.8,PTD,PTD4,PTD4-C4,21.55,F,1
2/24/22,4,7,37.8,PTD,PTD4,PTD4-C4,21.55,M,1
2/24/22,3,7,37.8,PTD,PTD4,PTD4-C1,21.55,F,1
2/24/22,3,7,37.8,PTD,PTD4,PTD4-C1,21.55,F,1
2/24/22,3,7,37.8,PTD,PTD4,PTD4-C1,21.55,M,1
2/24/22,3,7,37.8,PTD,PTD4,PTD4-C1,21.55,M,1
2/24/22,3,7,37.8,PTD,PTD4,PTD4-C1,21.55,M,1
2/24/22,2,7,37.8,PTD,PTD5,PTD5-A2,21.55,F,1
2/24/22,2,7,37.8,PTD,PTD5,PTD5-A2,21.55,M,1
2/24/22,2,7,37.8,PTD,PTD5,PTD5-A2,21.55,M,1
2/24/22,1,7,37.8,PTD,PTD4,PTD4-C3,21.55,F,1
2/24/22,1,8,38.2,PTD,PTD5,PTD5-C4,21.55,U,1
2/24/22,2,8,38.2,PTD,PTD5,PTD5-B3,21.55,M,1
2/24/22,3,8,38.2,PTD,PTD5,PTD5-B4,21.55,F,1
2/24/22,3,8,38.2,PTD,PTD5,PTD5-B4,21.55,F,1
2/24/22,4,8,38.2,PTD,PTD5,PTD5-A3,21.55,M,1
2/24/22,4,8,38.2,PTD,PTD5,PTD5-A3,21.55,M,1
2/24/22,5,8,38.2,PTD,PTD4,PTD4-C4,21.55,F,1
2/24/22,5,8,38.2,PTD,PTD4,PTD4-C4,21.55,M,1
2/24/22,6,8,38.2,PTD,PTD4,PTD4-C1,21.55,F,1
2/24/22,6,8,38.2,PTD,PTD4,PTD4-C1,21.55,F,1
2/24/22,6,8,38.2,PTD,PTD4,PTD4-C1,21.55,F,1
2/24/22,6,8,38.2,PTD,PTD4,PTD4-C1,21.55,F,1
2/24/22,7,8,38.2,PTD,PTD5,PTD5-A2,21.55,F,1
2/24/22,7,8,38.2,PTD,PTD5,PTD5-A2,21.55,M,1
2/24/22,7,8,38.2,PTD,PTD5,PTD5-A2,21.55,U,1
2/24/22,8,8,38.2,PTD,PTD4,PTD4-C3,21.55,F,1
2/24/22,8,8,38.2,PTD,PTD4,PTD4-C3,21.55,F,1
2/24/22,8,8,38.2,PTD,PTD4,PTD4-C3,21.55,F,1
2/24/22,7,9,38.6,PTD,PTD5,PTD5-B3,21.55,F,1
2/24/22,6,9,38.6,PTD,PTD5,PTD5-B4,21.55,F,1
2/24/22,5,9,38.6,PTD,PTD5,PTD5-A3,21.55,F,1
2/24/22,5,9,38.6,PTD,PTD5,PTD5-A3,21.55,M,1
2/24/22,5,9,38.6,PTD,PTD5,PTD5-A3,21.55,M,1
2/24/22,4,9,38.6,PTD,PTD4,PTD4-C4,21.55,U,1
2/24/22,3,9,38.6,PTD,PTD4,PTD4-C1,21.55,F,1
2/24/22,3,9,38.6,PTD,PTD4,PTD4-C1,21.55,M,1
2/24/22,2,9,38.6,PTD,PTD5,PTD5-A2,21.55,M,1
2/26/22,1,1,36,PTD,PTD4,PTD4-C1,16.42,F,1
2/26/22,1,1,36,PTD,PTD4,PTD4-C1,16.42,M,1
2/26/22,1,1,36,PTD,PTD4,PTD4-C1,16.42,M,1
2/26/22,2,1,36,PTD,PTD5,PTD5-A2,16.42,F,1
2/26/22,2,1,36,PTD,PTD5,PTD5-A2,16.42,F,1
2/26/22,2,1,36,PTD,PTD5,PTD5-A2,16.42,F,1
2/26/22,3,1,36,PTD,PTD5,PTD5-B3,16.42,F,1
2/26/22,3,1,36,PTD,PTD5,PTD5-B3,16.42,M,1
2/26/22,4,1,36,PTD,PTD4,PTD4-B4,16.42,F,1
2/26/22,4,1,36,PTD,PTD4,PTD4-B4,16.42,M,1
2/26/22,5,1,36,PTD,PTD5,PTD5-B4,16.42,F,1
2/26/22,5,1,36,PTD,PTD5,PTD5-B4,16.42,M,1
2/26/22,6,1,36,PTD,PTD5,PTD5-C4,16.42,M,1
2/26/22,7,1,36,PTD,PTD4,PTD4-C3,16.42,U,1
2/26/22,8,1,36,PTD,PTD5,PTD5-A3,16.42,M,1
2/26/22,8,1,36,PTD,PTD5,PTD5-A3,16.42,M,1
2/26/22,8,1,36,PTD,PTD5,PTD5-A3,16.42,M,1
2/26/22,8,4,36.5,PTD,PTD4,PTD4-C1,16.42,F,1
2/26/22,8,4,36.5,PTD,PTD4,PTD4-C1,16.42,F,1
2/26/22,8,4,36.5,PTD,PTD4,PTD4-C1,16.42,M,1
2/26/22,7,4,36.5,PTD,PTD5,PTD5-A2,16.42,M,1
2/26/22,7,4,36.5,PTD,PTD5,PTD5-A2,16.42,U,1
2/26/22,6,4,36.5,PTD,PTD5,PTD5-B3,16.42,F,1
2/26/22,5,4,36.5,PTD,PTD5,PTD5-B4,16.42,F,1
2/26/22,5,4,36.5,PTD,PTD5,PTD5-B4,16.42,M,1
2/26/22,5,4,36.5,PTD,PTD5,PTD5-B4,16.42,U,1
2/26/22,4,4,36.5,PTD,PTD5,PTD5-C4,16.42,M,1
2/26/22,3,4,36.5,PTD,PTD4,PTD4-C3,16.42,F,1
2/26/22,2,4,36.5,PTD,PTD5,PTD5-A3,16.42,F,1
2/26/22,2,4,36.5,PTD,PTD5,PTD5-A3,16.42,F,1
2/26/22,2,4,36.5,PTD,PTD5,PTD5-A3,16.42,M,1
2/26/22,2,4,36.5,PTD,PTD5,PTD5-A3,16.42,M,1
2/26/22,1,5,36.8,PTD,PTD4,PTD4-C1,16.42,M,1
2/26/22,1,5,36.8,PTD,PTD4,PTD4-C1,16.42,U,1
2/26/22,2,5,36.8,PTD,PTD5,PTD5-A2,16.42,M,1
2/26/22,2,5,36.8,PTD,PTD5,PTD5-A2,16.42,M,1
2/26/22,2,5,36.8,PTD,PTD5,PTD5-A2,16.42,U,1
2/26/22,3,5,36.8,PTD,PTD5,PTD5-B3,16.42,F,1
2/26/22,3,5,36.8,PTD,PTD5,PTD5-B3,16.42,M,1
2/26/22,5,5,36.8,PTD,PTD5,PTD5-B4,16.42,M,1
2/26/22,5,5,36.8,PTD,PTD5,PTD5-B4,16.42,M,1
2/26/22,6,5,36.8,PTD,PTD5,PTD5-C4,16.42,F,1
2/26/22,6,5,36.8,PTD,PTD5,PTD5-C4,16.42,M,1
2/26/22,6,5,36.8,PTD,PTD5,PTD5-C4,16.42,M,1
2/26/22,7,5,36.8,PTD,PTD4,PTD4-C3,16.42,F,1
2/26/22,8,5,36.8,PTD,PTD5,PTD5-A3,16.42,F,1
2/26/22,8,5,36.8,PTD,PTD5,PTD5-A3,16.42,M,1
2/26/22,8,5,36.8,PTD,PTD5,PTD5-A3,16.42,M,1
2/26/22,8,5,36.8,PTD,PTD5,PTD5-A3,16.42,M,1
2/26/22,1,6,37.3,PTD,PTD4,PTD4-C1,16.42,F,1
2/26/22,2,6,37.3,PTD,PTD5,PTD5-A2,16.42,F,1
2/26/22,2,6,37.3,PTD,PTD5,PTD5-A2,16.42,F,1
2/26/22,2,6,37.3,PTD,PTD5,PTD5-A2,16.42,U,1
2/26/22,3,6,37.3,PTD,PTD5,PTD5-B3,16.42,F,1
2/26/22,3,6,37.3,PTD,PTD5,PTD5-B3,16.42,M,1
2/26/22,4,6,37.3,PTD,PTD4,PTD4-B4,16.42,M,1
2/26/22,5,6,37.3,PTD,PTD5,PTD5-B4,16.42,M,1
2/26/22,5,6,37.3,PTD,PTD5,PTD5-B4,16.42,M,1
2/26/22,6,6,37.3,PTD,PTD5,PTD5-C4,16.42,U,1
2/26/22,6,6,37.3,PTD,PTD5,PTD5-C4,16.42,U,1
2/26/22,7,6,37.3,PTD,PTD4,PTD4-C3,16.42,M,1
2/26/22,8,6,37.3,PTD,PTD5,PTD5-A3,16.42,F,1
2/26/22,8,6,37.3,PTD,PTD5,PTD5-A3,16.42,M,1
2/26/22,8,6,37.3,PTD,PTD5,PTD5-A3,16.42,M,1
2/26/22,8,6,37.3,PTD,PTD5,PTD5-A3,16.42,U,1
2/26/22,8,7,37.8,PTD,PTD4,PTD4-C1,16.42,F,1
2/26/22,8,7,37.8,PTD,PTD4,PTD4-C1,16.42,M,1
2/26/22,8,7,37.8,PTD,PTD4,PTD4-C1,16.42,U,1
2/26/22,7,7,37.8,PTD,PTD5,PTD5-A2,16.42,F,1
2/26/22,7,7,37.8,PTD,PTD5,PTD5-A2,16.42,F,1
2/26/22,7,7,37.8,PTD,PTD5,PTD5-A2,16.42,M,1
2/26/22,6,7,37.8,PTD,PTD5,PTD5-B3,16.42,M,1
2/26/22,5,7,37.8,PTD,PTD4,PTD4-B4,16.42,F,1
2/26/22,4,7,37.8,PTD,PTD5,PTD5-B4,16.42,F,1
2/26/22,3,7,37.8,PTD,PTD5,PTD5-C4,16.42,U,1
2/26/22,3,7,37.8,PTD,PTD5,PTD5-C4,16.42,U,1
2/26/22,1,7,37.8,PTD,PTD5,PTD5-A3,16.42,F,1
2/26/22,1,7,37.8,PTD,PTD5,PTD5-A3,16.42,F,1
2/26/22,1,7,37.8,PTD,PTD5,PTD5-A3,16.42,F,1
2/26/22,7,8,38.2,PTD,PTD5,PTD5-A2,16.42,F,1
2/26/22,7,8,38.2,PTD,PTD5,PTD5-A2,16.42,F,1
2/26/22,6,8,38.2,PTD,PTD5,PTD5-B3,16.42,F,1
2/26/22,5,8,38.2,PTD,PTD4,PTD4-B4,16.42,F,1
2/26/22,4,8,38.2,PTD,PTD5,PTD5-B4,16.42,F,1
2/26/22,4,8,38.2,PTD,PTD5,PTD5-B4,16.42,M,1
2/26/22,3,8,38.2,PTD,PTD5,PTD5-C4,16.42,F,1
2/26/22,3,8,38.2,PTD,PTD5,PTD5-C4,16.42,U,1
2/26/22,2,8,38.2,PTD,PTD4,PTD4-C3,16.42,M,1
2/26/22,1,8,38.2,PTD,PTD5,PTD5-A3,16.42,F,1
2/26/22,1,8,38.2,PTD,PTD5,PTD5-A3,16.42,M,1
2/26/22,2,9,38.6,PTD,PTD5,PTD5-A2,16.42,F,1
3/2/22,4,1,36,PTD,PTD4,PTD4-B4H,21.55,F,1
3/2/22,4,1,36,PTD,PTD4,PTD4-B4H,21.55,M,1
3/2/22,4,1,36,PTD,PTD4,PTD4-B4H,21.55,U,1
3/2/22,4,4,36.5,PTD,PTD4,PTD4-B4H,21.55,F,1
3/2/22,4,4,36.5,PTD,PTD4,PTD4-B4H,21.55,M,1
3/2/22,4,4,36.5,PTD,PTD4,PTD4-B4H,21.55,U,1
3/2/22,4,5,36.8,PTD,PTD4,PTD4-B4H,21.55,F,1
3/2/22,4,5,36.8,PTD,PTD4,PTD4-B4H,21.55,M,1
3/2/22,4,6,37.3,PTD,PTD4,PTD4-B4H,21.55,F,1
3/2/22,4,7,37.8,PTD,PTD4,PTD4-B4H,21.55,F,1
3/2/22,4,7,37.8,PTD,PTD4,PTD4-B4H,21.55,U,1
3/2/22,4,7,37.8,PTD,PTD4,PTD4-B4H,21.55,U,1
3/2/22,4,8,38.2,PTD,PTD4,PTD4-B4H,21.55,F,1
3/2/22,4,8,38.2,PTD,PTD4,PTD4-B4H,21.55,F,1
3/2/22,4,9,38.6,PTD,PTD4,PTD4-B4H,21.55,U,1
2/12/22,2,1,36,PTD,PTD2,PTD2-B4,21.55,F,1
2/12/22,2,1,36,PTD,PTD2,PTD2-B4,21.55,F,1
2/12/22,3,1,36,PTD,PTD3,PTD3-B1,21.55,U,1
2/12/22,3,1,36,PTD,PTD3,PTD3-B1,21.55,U,1
2/12/22,4,1,36,PTD,PTD2,PTD2-C4,21.55,F,1
2/12/22,4,1,36,PTD,PTD2,PTD2-C4,21.55,M,1
2/12/22,4,1,36,PTD,PTD2,PTD2-C4,21.55,M,1
2/12/22,5,1,36,PTD,PTD2,PTD2-A2,21.55,F,1
2/12/22,5,1,36,PTD,PTD2,PTD2-A2,21.55,M,1
2/12/22,6,1,36,PTD,PTD2,PTD2-B3,21.55,F,1
2/12/22,2,4,36.5,PTD,PTD2,PTD2-B4,21.55,F,1
2/12/22,2,4,36.5,PTD,PTD2,PTD2-B4,21.55,M,1
2/12/22,3,4,36.5,PTD,PTD3,PTD3-B1,21.55,F,1
2/12/22,3,4,36.5,PTD,PTD3,PTD3-B1,21.55,U,1
2/12/22,3,4,36.5,PTD,PTD3,PTD3-B1,21.55,U,1
2/12/22,4,4,36.5,PTD,PTD2,PTD2-C4,21.55,F,1
2/12/22,5,4,36.5,PTD,PTD2,PTD2-A2,21.55,F,1
2/12/22,5,4,36.5,PTD,PTD2,PTD2-A2,21.55,M,1
2/12/22,5,4,36.5,PTD,PTD2,PTD2-A2,21.55,M,1
2/12/22,6,4,36.5,PTD,PTD2,PTD2-B3,21.55,F,1
2/12/22,6,5,36.5,PTD,PTD2,PTD2-B3,21.55,U,1
2/12/22,7,5,36.8,PTD,PTD2,PTD2-B4,21.55,F,1
2/12/22,7,5,36.8,PTD,PTD2,PTD2-B4,21.55,U,1
2/12/22,6,5,36.8,PTD,PTD3,PTD3-B1,21.55,F,1
2/12/22,6,5,36.8,PTD,PTD3,PTD3-B1,21.55,M,1
2/12/22,5,5,36.8,PTD,PTD2,PTD2-C4,21.55,F,1
2/12/22,5,5,36.8,PTD,PTD2,PTD2-C4,21.55,M,1
2/12/22,4,5,36.8,PTD,PTD2,PTD2-A2,21.55,F,1
2/12/22,3,5,36.8,PTD,PTD2,PTD2-B3,21.55,M,1
2/12/22,3,5,36.8,PTD,PTD2,PTD2-B3,21.55,U,1
2/12/22,7,6,37.3,PTD,PTD2,PTD2-B4,21.55,F,1
2/12/22,7,6,37.3,PTD,PTD2,PTD2-B4,21.55,M,1
2/12/22,6,6,37.3,PTD,PTD3,PTD3-B1,21.55,F,1
2/12/22,6,6,37.3,PTD,PTD3,PTD3-B1,21.55,U,1
2/12/22,6,6,37.3,PTD,PTD3,PTD3-B1,21.55,U,1
2/12/22,5,6,37.3,PTD,PTD2,PTD2-C4,21.55,F,1
2/12/22,5,6,37.3,PTD,PTD2,PTD2-C4,21.55,M,1
2/12/22,5,6,37.3,PTD,PTD2,PTD2-C4,21.55,M,1
2/12/22,4,6,37.3,PTD,PTD2,PTD2-A2,21.55,F,1
2/12/22,4,6,37.3,PTD,PTD2,PTD2-A2,21.55,M,1
